DATE,MEAN,STD
2013-10-01,0.016246641594043914,0.007571676020245625
2013-11-01,0.01641240963967974,0.009860109333616583
2013-12-01,0.0172034755105966,0.011057337152579602
2014-01-01,0.021484698205044523,0.015486147556339501
2014-02-01,0.02240977153078724,0.016667479275329772
2014-03-01,0.022205416239369734,0.015637819798452465
2014-04-01,0.019069885604902553,0.011227386904861348
2014-05-01,0.01897814074786953,0.010355809938917337
2014-06-01,0.019713449228511606,0.011210245760178967
2014-07-01,0.010837707363900018,0.0058103486732104
2014-08-01,0.012851940345093066,0.010111641923258242
2014-09-01,0.019296384516132907,0.019271390088564305
2014-10-01,0.020469734579301926,0.020478162887674754
2014-11-01,0.015631061539228195,0.011564652644620801
2014-12-01,0.012856353499664656,0.009773920081753396
2015-01-01,0.018764054467971275,0.016350667821092214
2015-02-01,0.01860571617544626,0.015581697593206661
2015-03-01,0.017473356447517092,0.01497284254935136
2015-04-01,0.01626575579758188,0.012531929035189023
2015-05-01,0.015288916253127872,0.009725634223356164
2015-06-01,0.017486607214489167,0.010467835432039597
2015-07-01,0.017785810025637543,0.012573712555318216
2015-08-01,0.023583370803611142,0.026030693708644494
2015-09-01,0.0222956479105189,0.027896666469808408
2015-10-01,0.01923528871051518,0.018402822363291615
2015-11-01,0.013811682207798421,0.00913563317346694
2015-12-01,0.012291943892098691,0.007046986048206354
2016-01-01,0.017392430363591276,0.010526217178859239
2016-02-01,0.017844928931228448,0.010411746522146072
2016-03-01,0.021556833142461124,0.012929202532293302
2016-04-01,0.016666886005829173,0.007864145161352861
2016-05-01,0.01786360654950236,0.007741632343982289
2016-06-01,0.01638590533862833,0.007269527740892211
2016-07-01,0.018562380565495567,0.01176229676243322
2016-08-01,0.025782462899505445,0.02675134612983266
2016-09-01,0.025972955587577073,0.02379811138431224
2016-10-01,0.02341823415822783,0.01727142529971939
2016-11-01,0.024735787413451196,0.01969065134144032
2016-12-01,0.02295686538144463,0.016041129149100795
2017-01-01,0.02236646666612607,0.013123781126940032
2017-02-01,0.023449857895452907,0.015145151829019508
2017-03-01,0.025310885796173643,0.01876393086322477
2017-04-01,0.021515601046030727,0.013364184346279917
2017-05-01,0.02250588432721294,0.012129085571769187
2017-06-01,0.024627767689997037,0.01414436666847495
2017-07-01,0.019400058701419212,0.01051203276953109
2017-08-01,0.01650871545535085,0.007322108714328031
2017-09-01,0.015387659797732009,0.007023370439433836
2017-10-01,0.015849906196370046,0.00822890338292619
2017-11-01,0.016865579084701515,0.00874531914583773
2017-12-01,0.01551433486481586,0.007892175736949576
2018-01-01,0.019855712699317598,0.017414508866302084
2018-02-01,0.01814663948709624,0.014115935414090315
2018-03-01,0.018358741897209607,0.013230422302829203
2018-04-01,0.015434106091349322,0.009743202150317366
2018-05-01,0.015538510949282087,0.009115642811593825
2018-06-01,0.01656816760205836,0.010600869374757514
2018-07-01,0.021202261389158997,0.01791223629761749
2018-08-01,0.01789676753431349,0.012041395449958614
2018-09-01,0.01491976344180263,0.007969634733836212
2018-10-01,0.016097821878397412,0.01254248055064507
2018-11-01,0.016469250268335834,0.013683008725747174
2018-12-01,0.015816312953049434,0.013117435874433944
2019-01-01,0.014771796254980962,0.012373144849232092
2019-02-01,0.01566635452540703,0.013501355238835796
2019-03-01,0.015460002501507827,0.014503677207074368
2019-04-01,0.011326854921547627,0.0065420014301248025
2019-05-01,0.011952283840784991,0.006269590130716312
2019-06-01,0.012079434870062545,0.006300626572791665
2019-07-01,0.015531189695392758,0.010735713490785047
2019-08-01,0.015348536894238164,0.011739877839933023
2019-09-01,0.01557192757764051,0.013848495439099964
2019-10-01,0.01547303335943801,0.010721996664286493
2019-11-01,0.015300935244790212,0.008868766438676358
2019-12-01,0.013884854736095562,0.007279731716646256
2020-01-01,0.012168883112128326,0.006427047568493229
2020-02-01,0.01157548611323825,0.007266333776658729
2020-03-01,0.014231323655242345,0.010186447200050755
2020-04-01,0.017244957654377717,0.013530067073136424
2020-05-01,0.01945187125052334,0.011924544552988517
2020-06-01,0.01824629350769068,0.012413564553820852
2020-07-01,0.01620393130087696,0.009039555401585318
2020-08-01,0.01799417671523711,0.011616178660519212
2020-09-01,0.018460488668139867,0.011291703085049946
2020-10-01,0.01593526905258476,0.010185607256939119
2020-11-01,0.01631500207466041,0.01224845305118612
2020-12-01,0.01815187441960569,0.014170490417010222
2021-01-01,0.016973361186443617,0.012848421443294717
2021-02-01,0.015468624055834662,0.006684779346557762
2021-03-01,0.018658941701338194,0.011236294231368666
2021-04-01,0.018765332274022255,0.011854137230348751
2021-05-01,0.02505036661640253,0.016927144651764384
2021-06-01,0.02894054166438186,0.02631169930337235
