DATE,MEAN,STD
2014-12-01,0.38023439380414503,0.21053771254139295
2015-01-01,0.3303998913766327,0.17327973425612905
2015-02-01,0.28618545324537725,0.13726694574378398
2015-03-01,0.31622494106568483,0.1164612839583322
2015-04-01,0.3026097087850699,0.1134657883625684
2015-05-01,0.31288209590115257,0.12351719295680377
2015-06-01,0.3103326821128144,0.12586703159869506
2015-07-01,0.2806580149804182,0.0884239508042796
2015-08-01,0.26295579416031317,0.06556899063224521
2015-09-01,0.2646332759049183,0.05403570858861957
2015-10-01,0.30357109392034065,0.026400511911469388
2015-11-01,0.26839112911351903,0.042806124328793604
2015-12-01,0.278672289895386,0.06184060668174064
2016-01-01,0.5451985632777332,0.014618988432766322
2016-02-01,0.49201804141424366,0.017503548162397076
2016-03-01,0.49407833200824436,0.03301688076702977
2016-04-01,0.504982177212127,0.020304140769159762
2016-05-01,0.5195821992117621,0.0407085656788323
2016-06-01,0.503139771050441,0.01893950626689861
2016-07-01,0.5433218506126978,0.03913509437417667
2016-08-01,0.5579265863787384,0.042335195102313095
2016-09-01,0.5351864687220624,0.05032029363271545
2016-10-01,0.577632418681806,0.03661113065683147
2016-11-01,0.5256155277105173,0.04965958354357855
2016-12-01,0.4993039567810162,0.04514259091036116
2017-01-01,0.5144441196374907,0.07998451465114415
2017-02-01,0.4836515626577807,0.0413378651951774
2017-03-01,0.4582689284316741,0.041955130644275
2017-04-01,0.47406359891851135,0.043577847106285456
2017-05-01,0.5182641749800813,0.08575269424505813
2017-06-01,0.545658755940339,0.0975498019220791
2017-07-01,0.5273727941681452,0.06927697317503595
2017-08-01,0.5347744810154837,0.017221710091363918
2017-09-01,0.5134166517243763,0.03118384927335352
2017-10-01,0.48680263838043636,0.04718673990529321
2017-11-01,0.5354156836433012,0.008367699769304293
2017-12-01,0.5430306088590737,2.1611114431330236e-07
2018-01-01,0.4952777679675162,0.001734781799416163
2018-02-01,0.49111787259757256,0.022209426668881593
2018-03-01,0.4897633201413758,0.05820841094783746
2018-04-01,0.4693068781838266,0.028690947889393137
2018-05-01,0.5023494312479341,0.08464477795126599
2018-06-01,0.49850029455504535,0.057016511808980874
2018-07-01,0.5168929893786998,0.019446041928643465
2018-08-01,0.5156006312820747,0.026074475835985822
2018-09-01,0.5085024335004238,0.022504234693703024
2018-10-01,0.5110141032623071,0.00599609799449663
2018-11-01,0.4959625294386155,0.007817493148983307
2018-12-01,0.49351366801316454,0.051025949135048765
2019-01-01,0.5142804355258869,0.07531302766009573
2019-02-01,0.5124790366255451,0.06050351714600399
2019-03-01,0.49291880430168994,0.0516493681632158
2019-04-01,0.5309458540116372,0.07548625759581823
2019-05-01,0.4954479982512594,0.04219095524821767
2019-06-01,0.49156355922011646,0.041094661497509566
2019-07-01,0.5005346917564526,0.03535814102353235
2019-08-01,0.4887053841683966,0.00010866250763524876
2019-09-01,0.5350283198477171,0.005040611473632883
2019-10-01,0.534036097453277,0.02132201457553312
2019-11-01,0.5557232269532526,0.021360276856640104
2019-12-01,0.6018361099158764,0.04636201690741404
2020-01-01,0.5361666688886877,0.018962901327139403
2020-02-01,0.5277576875562713,0.0591848910105435
2020-03-01,0.537870354918499,0.0662602992888858
2020-04-01,0.5277563613341301,0.07840018283069367
2020-05-01,0.602669246719643,0.17388448455819494
2020-06-01,0.5262000099562295,0.0703317195825793
2020-07-01,0.5474488538133645,0.07456879743218459
2020-08-01,0.5418431744176339,0.09094226856228582
2020-09-01,0.554474929018453,0.04507573027699413
2020-10-01,0.5780800760594562,0.038021288174985124
2020-11-01,0.5188467090660394,0.02745967984359729
2020-12-01,0.4768579681231401,0.004242835857723393
2021-01-01,0.5559489989200259,0.06080062286705967
2021-02-01,0.5580942344492634,0.024914985777896248
2021-03-01,0.5659608250465262,0.07069569938438156
2021-04-01,0.5318694942918506,0.059959585475823585
2021-05-01,0.6227359168907332,0.09877183506621795
2021-06-01,0.6391441918310732,0.08744326151009352
