STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2020-08-30,2020-10-12,Normal,Anomaly,Normal,0.9998750156230471,WEST BENGAL,RAIGANJ
2020-09-13,2020-10-26,Anomaly,Anomaly,Anomaly,0.9999090991728024,WEST BENGAL,KHARAGPUR
2020-09-20,2020-11-02,Normal,Anomaly,Normal,0.9998750156230471,WEST BENGAL,MALDA
2020-09-27,2020-11-09,Normal,Anomaly,Normal,1.0907438266929252,MADHYA PRADESH,INDORE
2020-10-18,2020-11-30,Normal,Anomaly,Normal,1.052493093014077,MADHYA PRADESH,BHOPAL
2020-10-18,2020-11-30,Normal,Anomaly,Normal,1.4373203349581305,WEST BENGAL,RAIGANJ
2020-11-01,2020-12-14,Anomaly,Anomaly,Anomaly,0.9999090991728024,WEST BENGAL,KHARAGPUR
2020-11-08,2020-12-21,Normal,Anomaly,Normal,0.9998750156230471,WEST BENGAL,MALDA
2020-11-22,2021-01-04,Normal,Anomaly,Normal,1.3442202903963252,WEST BENGAL,PURULIA
2020-12-06,2021-01-18,Anomaly,Anomaly,Anomaly,1.2745223455361407,WEST BENGAL,RAIGANJ
2020-12-13,2021-01-25,Normal,Anomaly,Normal,1.1037527593818983,MADHYA PRADESH,BHOPAL
2020-12-20,2021-02-01,Normal,Anomaly,Normal,1.4283673760891302,MADHYA PRADESH,INDORE
2020-12-20,2021-02-01,Anomaly,Anomaly,Anomaly,0.9999090991728024,WEST BENGAL,KHARAGPUR
2020-12-20,2021-02-01,Normal,Anomaly,Normal,1.2141122696757607,MADHYA PRADESH,REWA
2020-12-27,2021-02-08,Anomaly,Anomaly,Normal,1.3712326810455648,WEST BENGAL,KOLKATA
2020-12-27,2021-02-08,Anomaly,Anomaly,Anomaly,1.4418549524536497,WEST BENGAL,MALDA
2020-12-27,2021-02-08,Anomaly,Anomaly,Normal,1.3712326810455648,WEST BENGAL,SILIGURI
2021-01-10,2021-02-22,Anomaly,Anomaly,Anomaly,1.122630329529495,WEST BENGAL,PURULIA
2021-01-17,2021-03-01,Normal,Anomaly,Normal,1.2141122696757607,MADHYA PRADESH,JABALPUR
2021-01-24,2021-03-08,Normal,Anomaly,Normal,1.1459386585776878,WEST BENGAL,RAIGANJ
2021-02-07,2021-03-22,Normal,Anomaly,Normal,1.1340080477990488,MADHYA PRADESH,INDORE
2021-02-07,2021-03-22,Normal,Anomaly,Normal,1.2193634922570418,MADHYA PRADESH,REWA
2021-02-07,2021-03-22,Normal,Normal,Anomaly,1.0921396708198738,MADHYA PRADESH,GWALIOR
2021-02-07,2021-03-22,Anomaly,Anomaly,Anomaly,1.2279409184971757,WEST BENGAL,KHARAGPUR
2021-02-14,2021-03-29,Anomaly,Anomaly,Anomaly,0.9999115122555526,WEST BENGAL,MALDA
2021-02-14,2021-03-29,Normal,Anomaly,Normal,1.2465913517724971,MADHYA PRADESH,BHOPAL
2021-02-14,2021-03-29,Normal,Anomaly,Normal,1.185038884088384,WEST BENGAL,KOLKATA
2021-02-14,2021-03-29,Normal,Anomaly,Normal,1.185038884088384,WEST BENGAL,SILIGURI
2021-02-28,2021-04-12,Anomaly,Anomaly,Anomaly,1.3189696778517292,WEST BENGAL,PURULIA
2021-03-07,2021-04-19,Normal,Anomaly,Normal,1.0822256205152334,MADHYA PRADESH,JABALPUR
2021-03-14,2021-04-26,Normal,Anomaly,Normal,1.0560611167284577,WEST BENGAL,RAIGANJ
2021-03-28,2021-05-10,Normal,Anomaly,Normal,1.0224434555904944,MADHYA PRADESH,INDORE
2021-03-28,2021-05-10,Anomaly,Anomaly,Anomaly,1.0941220386330988,WEST BENGAL,KHARAGPUR
2021-04-04,2021-05-17,Anomaly,Anomaly,Anomaly,1.0009011209267602,WEST BENGAL,MALDA
2021-04-04,2021-05-17,Normal,Anomaly,Normal,1.079115658912923,WEST BENGAL,KOLKATA
2021-04-04,2021-05-17,Normal,Anomaly,Normal,1.079115658912923,WEST BENGAL,SILIGURI
2021-04-25,2021-06-07,Normal,Anomaly,Normal,1.022108654593934,MADHYA PRADESH,JABALPUR
2021-04-25,2021-06-07,Anomaly,Normal,Normal,1.7341952703367194,WEST BENGAL,PURULIA
2021-05-02,2021-06-14,Normal,Anomaly,Normal,1.0071269662962807,WEST BENGAL,RAIGANJ
2021-05-16,2021-06-28,Normal,Anomaly,Normal,1.0137814686071511,MADHYA PRADESH,BHOPAL
2021-05-16,2021-06-28,Normal,Anomaly,Normal,1.0018985199065356,MADHYA PRADESH,INDORE
2021-05-16,2021-06-28,Anomaly,Anomaly,Anomaly,1.0170170907406693,WEST BENGAL,KHARAGPUR
2021-05-23,2021-07-05,Normal,Anomaly,Normal,1.00602043456223,WEST BENGAL,KOLKATA
2021-05-23,2021-07-05,Anomaly,Anomaly,Anomaly,1.001147176830887,WEST BENGAL,MALDA
2021-05-23,2021-07-05,Normal,Anomaly,Normal,1.00602043456223,WEST BENGAL,SILIGURI
