DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM,STATENAME,MANDINAME
2019-09-01,0.0207643294538964,1.0,1.0,1.0,3.0,20,20,15,55,58.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-09-01,0.0033238847646439,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KASIPUR
2019-09-01,0.0033238847646439,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,DURGAPUR
2019-09-01,0.0033238847646439,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KATWA
2019-10-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,PRATAPGARH
2019-10-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-10-01,0.0070687583451769,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KASIPUR
2019-10-01,0.0070687583451769,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,DURGAPUR
2019-10-01,0.0070687583451769,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KATWA
2019-11-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,PRATAPGARH
2019-11-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-11-01,0.0047628804783316,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KASIPUR
2019-11-01,0.0047628804783316,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,DURGAPUR
2019-11-01,0.0047628804783316,0.0,3.0,2.0,5.0,0,0,1,1,6.0,WEST BENGAL,KATWA
2019-12-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,PRATAPGARH
2019-12-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2019-12-01,0.012359529048259,0.0,3.0,3.0,6.0,0,0,0,0,6.0,WEST BENGAL,KASIPUR
2019-12-01,0.012359529048259,0.0,3.0,3.0,6.0,0,0,0,0,6.0,WEST BENGAL,DURGAPUR
2019-12-01,0.012359529048259,0.0,3.0,3.0,6.0,0,0,0,0,6.0,WEST BENGAL,KATWA
2020-01-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,PRATAPGARH
2020-01-01,0.0,1.0,1.0,1.0,3.0,20,20,20,60,63.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-01-01,0.0157491980976448,0.0,4.0,3.0,7.0,0,0,0,0,7.0,WEST BENGAL,KASIPUR
2020-01-01,0.0157491980976448,0.0,4.0,3.0,7.0,0,0,0,0,7.0,WEST BENGAL,DURGAPUR
2020-01-01,0.0157491980976448,0.0,4.0,3.0,7.0,0,0,0,0,7.0,WEST BENGAL,KATWA
2020-02-01,0.0,1.0,1.0,1.0,3.0,18,20,20,58,61.0,UTTAR PRADESH,PRATAPGARH
2020-02-01,0.0,1.0,1.0,1.0,3.0,18,20,20,58,61.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-02-01,0.0283943752284164,0.0,5.0,4.0,9.0,0,1,4,5,14.0,WEST BENGAL,KASIPUR
2020-02-01,0.0283943752284164,0.0,5.0,4.0,9.0,0,1,4,5,14.0,WEST BENGAL,DURGAPUR
2020-02-01,0.0283943752284164,0.0,5.0,4.0,9.0,0,1,4,5,14.0,WEST BENGAL,KATWA
2020-03-01,0.0,1.0,1.0,1.0,3.0,13,18,19,50,53.0,UTTAR PRADESH,PRATAPGARH
2020-03-01,0.0,1.0,1.0,1.0,3.0,13,18,19,50,53.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-03-01,0.0168622729797791,0.0,4.0,4.0,8.0,0,4,8,12,20.0,WEST BENGAL,KASIPUR
2020-03-01,0.0168622729797791,0.0,4.0,4.0,8.0,0,4,8,12,20.0,WEST BENGAL,DURGAPUR
2020-03-01,0.0168622729797791,0.0,4.0,4.0,8.0,0,4,8,12,20.0,WEST BENGAL,KATWA
2020-04-01,0.0,1.0,1.0,1.0,3.0,9,14,20,43,46.0,UTTAR PRADESH,PRATAPGARH
2020-04-01,0.0,1.0,1.0,1.0,3.0,9,14,20,43,46.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-04-01,0.0243674371150361,0.0,5.0,4.0,9.0,0,4,12,16,25.0,WEST BENGAL,KASIPUR
2020-04-01,0.0243674371150361,0.0,5.0,4.0,9.0,0,4,12,16,25.0,WEST BENGAL,DURGAPUR
2020-04-01,0.0243674371150361,0.0,5.0,4.0,9.0,0,4,12,16,25.0,WEST BENGAL,KATWA
2020-05-01,0.0,1.0,1.0,1.0,3.0,5,10,20,35,38.0,UTTAR PRADESH,PRATAPGARH
2020-05-01,0.0,1.0,1.0,1.0,3.0,5,10,20,35,38.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-05-01,0.0222717250764107,0.0,4.0,5.0,9.0,0,4,16,20,29.0,WEST BENGAL,KASIPUR
2020-05-01,0.0222717250764107,0.0,4.0,5.0,9.0,0,4,16,20,29.0,WEST BENGAL,DURGAPUR
2020-05-01,0.0222717250764107,0.0,4.0,5.0,9.0,0,4,16,20,29.0,WEST BENGAL,KATWA
2020-06-01,0.0102909236684919,0.0,4.0,5.0,9.0,0,8,19,27,36.0,WEST BENGAL,KASIPUR
2020-06-01,0.0102909236684919,0.0,4.0,5.0,9.0,0,8,19,27,36.0,WEST BENGAL,DURGAPUR
2020-06-01,0.0102909236684919,0.0,4.0,5.0,9.0,0,8,19,27,36.0,WEST BENGAL,KATWA
2020-06-01,0.0,1.0,1.0,1.0,3.0,0,5,20,25,28.0,UTTAR PRADESH,PRATAPGARH
2020-06-01,0.0,1.0,1.0,1.0,3.0,0,5,20,25,28.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-07-01,0.0202957084939524,0.0,5.0,6.0,11.0,0,5,19,24,35.0,WEST BENGAL,KASIPUR
2020-07-01,0.0202957084939524,0.0,5.0,6.0,11.0,0,5,19,24,35.0,WEST BENGAL,DURGAPUR
2020-07-01,0.0202957084939524,0.0,5.0,6.0,11.0,0,5,19,24,35.0,WEST BENGAL,KATWA
2020-07-01,0.0,1.0,1.0,1.0,3.0,0,1,20,21,24.0,UTTAR PRADESH,PRATAPGARH
2020-07-01,0.0,1.0,1.0,1.0,3.0,0,1,20,21,24.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-08-01,0.022096875295021,0.0,5.0,7.0,12.0,0,5,19,24,36.0,WEST BENGAL,KASIPUR
2020-08-01,0.022096875295021,0.0,5.0,7.0,12.0,0,5,19,24,36.0,WEST BENGAL,DURGAPUR
2020-08-01,0.022096875295021,0.0,5.0,7.0,12.0,0,5,19,24,36.0,WEST BENGAL,KATWA
2020-08-01,0.0419036652275528,2.0,2.0,2.0,6.0,0,0,20,20,26.0,UTTAR PRADESH,PRATAPGARH
2020-08-01,0.0419036652275528,2.0,2.0,2.0,6.0,0,0,20,20,26.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-09-01,0.0146569685440062,0.0,5.0,8.0,13.0,3,10,20,33,46.0,WEST BENGAL,KASIPUR
2020-09-01,0.0146569685440062,0.0,5.0,8.0,13.0,3,10,20,33,46.0,WEST BENGAL,DURGAPUR
2020-09-01,0.0146569685440062,0.0,5.0,8.0,13.0,3,10,20,33,46.0,WEST BENGAL,KATWA
2020-09-01,0.0,1.0,1.0,1.0,3.0,0,0,20,20,23.0,UTTAR PRADESH,PRATAPGARH
2020-09-01,0.0,1.0,1.0,1.0,3.0,0,0,20,20,23.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-10-01,0.0,0.0,5.0,8.0,13.0,3,13,20,36,49.0,WEST BENGAL,KASIPUR
2020-10-01,0.0,0.0,5.0,8.0,13.0,3,13,20,36,49.0,WEST BENGAL,DURGAPUR
2020-10-01,0.0,0.0,5.0,8.0,13.0,3,13,20,36,49.0,WEST BENGAL,KATWA
2020-10-01,0.016929631597749,2.0,2.0,2.0,6.0,0,3,20,23,29.0,UTTAR PRADESH,PRATAPGARH
2020-10-01,0.016929631597749,2.0,2.0,2.0,6.0,0,3,20,23,29.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-11-01,0.0255108959694141,0.0,6.0,9.0,15.0,3,13,20,36,51.0,WEST BENGAL,KASIPUR
2020-11-01,0.0255108959694141,0.0,6.0,9.0,15.0,3,13,20,36,51.0,WEST BENGAL,DURGAPUR
2020-11-01,0.0255108959694141,0.0,6.0,9.0,15.0,3,13,20,36,51.0,WEST BENGAL,KATWA
2020-11-01,0.0,2.0,2.0,2.0,6.0,0,3,20,23,29.0,UTTAR PRADESH,PRATAPGARH
2020-11-01,0.0,2.0,2.0,2.0,6.0,0,3,20,23,29.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2020-12-01,0.007003223112856,0.0,5.0,9.0,14.0,3,15,20,38,52.0,WEST BENGAL,KASIPUR
2020-12-01,0.007003223112856,0.0,5.0,9.0,14.0,3,15,20,38,52.0,WEST BENGAL,DURGAPUR
2020-12-01,0.007003223112856,0.0,5.0,9.0,14.0,3,15,20,38,52.0,WEST BENGAL,KATWA
2020-12-01,0.0,2.0,2.0,2.0,6.0,0,3,20,23,29.0,UTTAR PRADESH,PRATAPGARH
2020-12-01,0.0,2.0,2.0,2.0,6.0,0,3,20,23,29.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2021-01-01,0.0155657867186166,0.0,5.0,9.0,14.0,1,16,20,37,51.0,WEST BENGAL,KASIPUR
2021-01-01,0.0155657867186166,0.0,5.0,9.0,14.0,1,16,20,37,51.0,WEST BENGAL,DURGAPUR
2021-01-01,0.0155657867186166,0.0,5.0,9.0,14.0,1,16,20,37,51.0,WEST BENGAL,KATWA
2021-01-01,0.0084762333425176,2.0,3.0,2.0,7.0,0,3,20,23,30.0,UTTAR PRADESH,PRATAPGARH
2021-01-01,0.0084762333425176,2.0,3.0,2.0,7.0,0,3,20,23,30.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2021-02-01,0.0103364661650883,0.0,4.0,8.0,12.0,0,13,21,34,46.0,WEST BENGAL,KASIPUR
2021-02-01,0.0103364661650883,0.0,4.0,8.0,12.0,0,13,21,34,46.0,WEST BENGAL,DURGAPUR
2021-02-01,0.0103364661650883,0.0,4.0,8.0,12.0,0,13,21,34,46.0,WEST BENGAL,KATWA
2021-02-01,0.046463903736703,3.0,4.0,3.0,10.0,0,3,21,24,34.0,UTTAR PRADESH,PRATAPGARH
2021-02-01,0.046463903736703,3.0,4.0,3.0,10.0,0,3,21,24,34.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2021-03-01,0.00967058364637,0.0,4.0,7.0,11.0,0,9,20,29,40.0,WEST BENGAL,KASIPUR
2021-03-01,0.00967058364637,0.0,4.0,7.0,11.0,0,9,20,29,40.0,WEST BENGAL,DURGAPUR
2021-03-01,0.00967058364637,0.0,4.0,7.0,11.0,0,9,20,29,40.0,WEST BENGAL,KATWA
2021-03-01,0.0094926046639772,3.0,4.0,3.0,10.0,0,0,20,20,30.0,UTTAR PRADESH,PRATAPGARH
2021-03-01,0.0094926046639772,3.0,4.0,3.0,10.0,0,0,20,20,30.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2021-04-01,0.0491524316151147,0.0,4.0,8.0,12.0,0,5,20,25,37.0,WEST BENGAL,KASIPUR
2021-04-01,0.0491524316151147,0.0,4.0,8.0,12.0,0,5,20,25,37.0,WEST BENGAL,DURGAPUR
2021-04-01,0.0491524316151147,0.0,4.0,8.0,12.0,0,5,20,25,37.0,WEST BENGAL,KATWA
2021-04-01,0.0189543293843505,3.0,5.0,3.0,11.0,0,0,20,20,31.0,UTTAR PRADESH,PRATAPGARH
2021-04-01,0.0189543293843505,3.0,5.0,3.0,11.0,0,0,20,20,31.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2021-05-01,0.0037097561410807,0.0,4.0,7.0,11.0,0,3,19,22,33.0,WEST BENGAL,KASIPUR
2021-05-01,0.0037097561410807,0.0,4.0,7.0,11.0,0,3,19,22,33.0,WEST BENGAL,DURGAPUR
2021-05-01,0.0037097561410807,0.0,4.0,7.0,11.0,0,3,19,22,33.0,WEST BENGAL,KATWA
2021-05-01,0.0010481040960972,3.0,5.0,3.0,11.0,0,0,19,19,30.0,UTTAR PRADESH,PRATAPGARH
2021-05-01,0.0010481040960972,3.0,5.0,3.0,11.0,0,0,19,19,30.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2021-06-01,0.0007052449362973,0.0,4.0,7.0,11.0,3,3,20,26,37.0,WEST BENGAL,KASIPUR
2021-06-01,0.0007052449362973,0.0,4.0,7.0,11.0,3,3,20,26,37.0,WEST BENGAL,DURGAPUR
2021-06-01,0.0007052449362973,0.0,4.0,7.0,11.0,3,3,20,26,37.0,WEST BENGAL,KATWA
2021-06-01,0.000180608884602,3.0,5.0,3.0,11.0,0,0,20,20,31.0,UTTAR PRADESH,PRATAPGARH
2021-06-01,0.000180608884602,3.0,5.0,3.0,11.0,0,0,20,20,31.0,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
